vote96,mhealth_sum,age,educ,black,female,married,inc10
1.0,NA,40.0,16.0,1.0,1.0,1.0,7.222300052642822
1.0,1.0,53.0,12.0,0.0,1.0,0.0,NA
1.0,3.0,33.0,15.0,0.0,0.0,1.0,7.222300052642822
0.0,NA,62.0,12.0,0.0,0.0,1.0,4.012400150299072
1.0,NA,68.0,10.0,0.0,1.0,0.0,NA
1.0,2.0,28.0,12.0,0.0,0.0,0.0,3.477400064468384
0.0,3.0,70.0,12.0,0.0,1.0,0.0,0.9629999995231628
NA,6.0,52.0,12.0,0.0,0.0,1.0,2.9423999786376953
1.0,NA,34.0,14.0,0.0,1.0,0.0,4.814899921417236
0.0,1.0,88.0,12.0,1.0,0.0,1.0,1.4711999893188477
0.0,NA,70.0,10.0,0.0,0.0,0.0,NA
1.0,6.0,44.0,15.0,0.0,0.0,0.0,1.2036999464035034
1.0,NA,41.0,18.0,0.0,1.0,1.0,10.699799537658691
0.0,1.0,23.0,12.0,0.0,1.0,0.0,4.012400150299072
1.0,NA,76.0,12.0,0.0,1.0,0.0,NA
1.0,NA,48.0,16.0,0.0,1.0,0.0,1.2036999464035034
1.0,NA,26.0,12.0,0.0,0.0,0.0,3.477400064468384
0.0,0.0,38.0,12.0,1.0,0.0,0.0,NA
0.0,0.0,47.0,12.0,0.0,1.0,0.0,4.012400150299072
1.0,NA,75.0,15.0,0.0,1.0,0.0,NA
0.0,0.0,28.0,13.0,0.0,1.0,0.0,2.273699998855591
0.0,NA,26.0,12.0,0.0,0.0,1.0,4.814899921417236
0.0,1.0,34.0,12.0,0.0,1.0,1.0,4.814899921417236
0.0,6.0,40.0,12.0,0.0,0.0,0.0,4.814899921417236
1.0,0.0,48.0,12.0,0.0,0.0,1.0,7.222300052642822
0.0,5.0,71.0,10.0,1.0,1.0,1.0,2.273699998855591
0.0,4.0,61.0,12.0,0.0,0.0,0.0,4.814899921417236
0.0,0.0,45.0,13.0,0.0,0.0,0.0,3.477400064468384
0.0,NA,50.0,12.0,1.0,0.0,0.0,4.814899921417236
0.0,0.0,32.0,13.0,0.0,1.0,1.0,5.884900093078613
1.0,NA,77.0,14.0,0.0,0.0,0.0,14.879599571228027
1.0,0.0,47.0,13.0,0.0,0.0,1.0,8.827300071716309
0.0,NA,24.0,13.0,0.0,1.0,1.0,5.884900093078613
1.0,0.0,49.0,18.0,0.0,1.0,1.0,5.884900093078613
1.0,NA,68.0,12.0,0.0,1.0,1.0,3.477400064468384
1.0,NA,49.0,14.0,0.0,0.0,1.0,4.814899921417236
1.0,NA,81.0,12.0,0.0,1.0,0.0,1.4711999893188477
1.0,2.0,49.0,14.0,0.0,1.0,1.0,4.814899921417236
1.0,NA,65.0,12.0,0.0,0.0,1.0,2.273699998855591
0.0,NA,49.0,12.0,0.0,0.0,0.0,2.5411999225616455
1.0,2.0,37.0,14.0,0.0,0.0,1.0,5.884900093078613
1.0,2.0,30.0,12.0,0.0,1.0,1.0,3.477400064468384
0.0,NA,48.0,13.0,0.0,0.0,1.0,7.222300052642822
0.0,NA,37.0,12.0,0.0,1.0,1.0,NA
0.0,12.0,59.0,9.0,0.0,1.0,0.0,NA
1.0,NA,73.0,14.0,0.0,1.0,1.0,2.273699998855591
1.0,1.0,40.0,12.0,0.0,1.0,0.0,1.738700032234192
1.0,2.0,73.0,6.0,0.0,0.0,1.0,2.273699998855591
1.0,4.0,47.0,12.0,0.0,0.0,0.0,3.477400064468384
NA,6.0,20.0,10.0,0.0,0.0,0.0,4.012400150299072
